Transaction_ID,Date,Department_ID,Region_ID,Product_Category,Budget_Revenue,Actual_Revenue,Budget_Expense,Actual_Expense,Headcount,Status
TXN0004560,2025-03-30 00:00:00,D010,R002,Consulting,128362.43,135652.92,69987.43,56823.59,93,Pending
TXN0004561,2025-04-10 00:00:00,D009,R001,Software,112765.24,118244.52,99967.8,79748.45,123,Cancelled
TXN0004562,2024-10-25 00:00:00,D010,R002,Support,108289.3,95529.96,54140.14,48547.47,29,Completed
TXN0004563,2026-06-29 00:00:00,D010,R002,Support,87882.65,79389.57,48334.8,46840.93,69,Completed
TXN0004564,2025-10-15 00:00:00,D007,R004,Software,165994.02,219262.64,110970.72,111360.61,89,Cancelled
TXN0004565,2026-02-01 00:00:00,D006,R003,Consulting,146478.27,171807.4,65691.55,62314.71,156,Cancelled
TXN0004566,2025-07-23 00:00:00,D005,R002,Software,199815.32,233251.22,93393.83,121296.28,52,Cancelled
TXN0004567,2026-05-30 00:00:00,D001,R001,Subscription,120128.25,134851.13,83749.34,82738.67,150,Completed
TXN0004568,2026-11-30 00:00:00,D005,,Services,158918.69,208108.11,50533.03,46804.85,160,Cancelled
TXN0004569,2024-04-09 00:00:00,D007,R005,Support,106833.26,83512.28,50303.31,52750.63,104,Completed
TXN0004570,2026-07-15 00:00:00,D007,R004,Services,141210.05,148020.36,99787.53,116467.27,74,Completed
TXN0004571,2026-03-28 00:00:00,D008,R004,Software,146274.78,160910.53,117899.77,115228.73,86,Completed
TXN0004572,2026-05-06 00:00:00,D008,R004,Services,171873.05,184392.89,63484.97,52227.13,174,Cancelled
TXN0004573,2024-04-29 00:00:00,D002,R002,Subscription,110829.59,133253.81,69200.85,47685.52,40,Completed
TXN0004574,2025-07-28 00:00:00,D004,R001,Subscription,155418.3,182156.43,100984.79,87316.18,54,Pending
TXN0004575,2026-03-25 00:00:00,D007,R004,Services,135808.81,116225.03,88290.59,75001.67,80,Completed
TXN0004576,2025-01-04 00:00:00,D005,R002,Consulting,57037.04,61800.73,84263.73,95187.79,87,Completed
TXN0004577,2025-05-07 00:00:00,D009,R001,Services,152604.62,110191.71,96603.07,103141.25,41,Completed
TXN0004578,31-02-2025,D003,R003,Subscription,114964.26,111740.67,92346.65,85697.6,13,Completed
TXN0004579,2025-09-22 00:00:00,D002,R002,Services,124043.69,113107.21,88615.32,86019.39,33,Completed
TXN0004580,2024-08-09 00:00:00,D006,R003,Consulting,158467.61,170433.97,84340.68,79708.22,88,Cancelled
TXN0004581,2024-02-28 00:00:00,D006,R003,Hardware,230157.94,unknown,157423.89,152186.13,103,Completed
TXN0004582,2024-01-31 00:00:00,D008,R004,Consulting,158280.38,110758.0,85012.45,99059.17,46,Completed
TXN0004583,2025-05-04 00:00:00,D003,R003,Software,221054.95,221311.29,85469.04,74983.09,59,Completed
TXN0004584,2025-08-19 00:00:00,D003,R003,Hardware,207693.22,234614.82,137435.4,158449.89,96,Completed
TXN0004585,2024-10-12 00:00:00,D004,R001,Hardware,297643.38,386461.38,175838.73,183968.29,139,Pending
TXN0004586,2026-06-10 00:00:00,D004,R005,Services,132689.09,122756.05,73676.58,73222.47,105,Completed
TXN0004587,2024-11-19 00:00:00,D010,R002,Consulting,129518.9,140390.29,75848.83,82445.7,30,Pending
TXN0004588,2024-10-11 00:00:00,D005,R002,,165494.75,162091.09,66735.52,63180.51,38,Completed
TXN0004589,2024-12-28 00:00:00,D005,R002,Consulting,130527.42,145862.75,82692.9,84362.31,35,Completed
TXN0004590,22-02-2026,D004,R001,Consulting,146796.53,168128.46,71329.45,78703.15,159,Completed
TXN0004591,2026-03-22 00:00:00,D008,R004,Software,125144.44,130629.34,109444.51,108613.42,61,Completed
TXN0004592,2024-09-05 00:00:00,D006,R003,SERVICES,174461.65,186679.49,64799.99,60775.88,64,Cancelled
TXN0004593,2026-12-24 00:00:00,D003,R003,Hardware,254339.26,295160.11,147248.86,193343.76,96,Completed
TXN0004594,2024-07-14 00:00:00,D003,R003,Consulting,91931.47,101099.38,74098.47,81356.1,176,Cancelled
TXN0004595,2025-05-13 00:00:00,D001,R001,Services,134089.78,105365.83,111756.18,102336.79,59,Completed
TXN0004596,2026-09-24 00:00:00,D010,R002,Subscription,205640.5,219226.87,90654.72,76683.38,26,Cancelled
TXN0004597,2025-11-30 00:00:00,D001,R005,Services,123398.17,123011.02,91168.69,107117.36,115,Completed
TXN0004598,2026-02-10 00:00:00,D007,R004,Hardware,213169.52,219602.13,138055.61,134156.53,178,Completed
TXN0004599,2025-09-25 00:00:00,D008,R006,Hardware,274056.31,349176.55,184068.65,195408.97,5,Pending
TXN0004600,2025-04-09 00:00:00,D010,R002,Services,142582.46,140202.94,63074.32,68244.21,5,Completed
TXN0004601,2024-10-06 00:00:00,D006,R003,Services,134038.36,168901.31,111532.63,115803.46,64,Completed
TXN0004602,2026-08-11 00:00:00,D007,R004,Consulting,136394.55,154294.91,82849.63,74661.5,141,Completed
TXN0004603,2026-06-22 00:00:00,D005,R002,Hardware,287031.45,278325.92,141640.0,129604.24,78,Completed
TXN0004604,2025-08-28 00:00:00,D008,R005,Subscription,201693.18,265016.29,94516.17,98352.35,95,Completed
TXN0004605,2024-06-13 00:00:00,D010,R002,Software,224345.13,215184.54,116438.62,117890.21,176,Pending
TXN0004606,2026-05-26 00:00:00,D008,R004,Consulting,145284.15,164598.64,80011.49,86424.09,92,Completed
TXN0004607,2026-05-06 00:00:00,D006,R003,Consulting,151168.02,-58308.97632625852,97402.6,82662.37,22,Completed
TXN0004608,2024-06-26 00:00:00,D001,R001,Services,149047.5,197192.81,86053.4,83155.33,170,Completed
TXN0004609,2024-05-31 00:00:00,D008,R004,Consulting,121983.84,117805.63,78571.89,75331.63,164,Completed
TXN0004610,2024-08-21 00:00:00,D003,R003,Software,218312.24,235172.83,120688.7,120135.81,105,Pending
TXN0004611,2024-02-19 00:00:00,D009,R001,Consulting,121807.77,117390.74,64568.78,75644.8,103,Pending
TXN0004612,2024-10-04 00:00:00,D007,R004,Services,121281.94,106470.83,72092.43,73392.38,43,Completed
TXN0004613,2024-11-14 00:00:00,D008,R004,Hardware,215492.42,216801.6,174052.89,181336.51,23,Completed
TXN0004614,2025-08-05 00:00:00,D007,R004,Subscription,175292.42,145864.96,136301.39,134423.35,170,Cancelled
TXN0004615,2024-06-20 00:00:00,D006,R003,Consulting,76504.34,62049.66,81203.84,85057.01,26,Completed
TXN0004616,2024-02-14 00:00:00,D003,R003,Services,135465.79,95458.54,113420.12,100385.38,15,Completed
TXN0004617,2025-05-18 00:00:00,D004,R001,Hardware,204005.52,150336.01,163175.6,189063.13,150,Cancelled
TXN0004618,2025-05-13 00:00:00,D010,,Services,132198.68,144928.36,84173.93,87354.85,23,Completed
TXN0004619,2026-10-25 00:00:00,D003,R003,Hardware,265420.38,273182.41,158741.76,154010.16,102,Pending
TXN0004620,2025-06-12 00:00:00,D010,R002,Consulting,140905.3,126598.22,85199.54,105684.45,31,Pending
TXN0004621,2026-10-14 00:00:00,D009,R001,Support,89363.11,95437.78,53576.41,47111.54,110,Completed
TXN0004622,2026-12-08 00:00:00,D010,R006,Services,149619.51,145991.56,108984.11,79470.53,40,Completed
TXN0004623,2024-03-03 00:00:00,D002,R002,Hardware,197488.61,201270.58,132809.72,140944.29,104,Completed
TXN0004624,2025-08-22 00:00:00,D003,R003,Consulting,135563.81,129085.66,70531.84,74830.45,52,Pending
TXN0004625,2026-01-25 00:00:00,D008,R004,Services,147252.82,141877.61,77071.66,97282.39,21,Completed
TXN0004626,2025-10-09 00:00:00,D008,R004,Hardware,195871.74,140764.15,175537.12,117991.42,93,Completed
TXN0004627,2026-03-14 00:00:00,D004,R001,Hardware,311494.19,361871.63,118548.26,113451.74,85,Pending
TXN0004628,2025-06-16 00:00:00,D010,R002,Consulting,97294.24,107355.9,64245.05,83539.94,140,Pending
TXN0004629,2024-11-23 00:00:00,D009,R001,Consulting,129298.89,165306.51,74192.36,74707.78,47,Completed
TXN0004630,2024-09-03 00:00:00,D010,R002,Hardware,231608.19,213809.94,174708.03,160228.66,10,Completed
TXN0004631,2024-01-12 00:00:00,D007,R004,Hardware,184568.97,195245.47,178659.66,225401.6,110,Cancelled
TXN0004632,2025-10-31 00:00:00,D003,R003,Consulting,136746.02,146367.31,81232.56,70941.29,103,Cancelled
TXN0004633,2024-04-21 00:00:00,D006,R003,Services,161743.0,158300.7,77224.14,102101.19,112,Completed
TXN0004634,2026-10-05 00:00:00,D008,R004,Support,86634.68,87438.6,42037.54,41811.44,50,Cancelled
TXN0004635,2024-02-14 00:00:00,D004,R001,Support,90890.22,unknown,51756.92,54971.36,162,Pending
TXN0004636,2025-07-05 00:00:00,D010,R888,Hardware,210831.04,240658.38,144557.14,153070.52,40,Completed
TXN0004637,2026-06-14 00:00:00,D003,R003,Hardware,185273.29,191233.63,134780.01,114363.56,173,Completed
TXN0004638,2025-08-22 00:00:00,D001,R001,Services,202087.15,142273.84,77239.82,106095.25,131,Pending
TXN0004639,2024-01-13 00:00:00,D009,R001,Support,70426.33,70932.8,65002.13,65732.9,78,Completed
TXN0004640,2024-10-07 00:00:00,D008,R004,Consulting,145700.02,134602.07,80470.69,81670.79,100,Completed
TXN0004641,2024-04-16 00:00:00,D009,R001,Support,67499.16,66735.92,58616.39,64904.92,122,Completed
TXN0004642,2026-12-20 00:00:00,D004,R001,Subscription,160207.85,165862.37,100945.1,113746.4,39,Completed
TXN0004643,2024-10-21 00:00:00,D005,R002,Support,102885.55,88568.24,62145.59,60110.79,67,Completed
TXN0004644,2024-04-24 00:00:00,D008,R004,Services,158797.49,197394.61,83138.93,101091.63,150,Completed
TXN0004645,2026-03-30 00:00:00,D006,R006,Consulting,,125836.88,67357.35,71862.6,118,Completed
TXN0004646,2025-03-25 00:00:00,D007,R004,Support,80528.48,72382.64,67737.6,63564.68,176,Completed
TXN0004647,2024-08-19 00:00:00,D009,R001,Software,152266.62,162921.94,94410.83,89502.99,22,Completed
TXN0004648,2026-11-26 00:00:00,D003,R005,Support,93592.48,94275.04,47647.77,45398.99,79,Cancelled
TXN0004649,2025-02-20 00:00:00,D005,R002,Hardware,143416.97,158650.28,110335.72,109385.06,57,Completed
TXN0004650,2026-02-19 00:00:00,D007,R004,Support,114461.58,115904.12,58958.09,65165.85,10,Cancelled
TXN0004651,2026-04-10 00:00:00,D003,R003,Support,81734.47,81098.67,60664.03,55128.37,132,Completed
TXN0004652,2025-06-02 00:00:00,D004,R001,Hardware,246716.99,239710.47,121562.76,151284.79,160,Completed
TXN0004653,2024-09-29 00:00:00,D007,R004,Subscription,191456.5,221440.3,82077.91,96817.8,11,Cancelled
TXN0004654,2024-04-16 00:00:00,D006,R003,Hardware,235501.8,219035.88,163180.66,168069.25,34,Completed
TXN0004655,2024-07-10 00:00:00,D003,R003,Hardware,176073.21,226986.18,138275.71,160465.19,149,Completed
TXN0004656,2024-08-09 00:00:00,D006,R005,Software,,178077.69,133008.64,155235.2,89,Completed
TXN0004657,2026-12-22 00:00:00,D007,R004,Hardware,223774.24,242711.68,162799.63,208471.66,169,Completed
TXN0004658,2026-12-08 00:00:00,D009,R001,Services,176652.32,176571.03,66581.62,70383.13,135,Cancelled
TXN0004659,2024-05-19 00:00:00,D001,R001,Support,101589.71,74505.95,57217.28,50650.9,20,Completed
TXN0004660,2025-12-14 00:00:00,D001,R001,Software,144546.37,161571.08,151677.6,123462.49,108,Pending
TXN0004661,2025-03-13 00:00:00,D009,R001,Support,75022.89,65448.41,42261.06,35854.62,89,Completed
TXN0004662,2025-07-16 00:00:00,D009,R001,Software,163343.44,141086.58,91267.78,97160.14,136,Completed
TXN0004663,2025-12-22 00:00:00,D008,R004,Hardware,197355.7,181637.12,164725.41,145083.04,134,Completed
TXN0004664,2026-04-05 00:00:00,D004,R005,Software,132610.63,147088.59,108748.88,124210.01,137,Completed
TXN0004665,2026-09-24 00:00:00,D007,R004,Software,198042.53,218876.34,83258.35,81672.8,120,Cancelled
TXN0004666,2026-08-05 00:00:00,D005,R005,Services,143777.93,148508.48,69161.3,77216.31,173,Completed
TXN0004667,2025-02-22 00:00:00,D007,R004,Subscription,161386.88,160264.95,103933.6,108889.61,128,Completed
TXN0004668,2026-11-22 00:00:00,D007,R004,Hardware,190577.68,193460.29,127238.46,156768.36,104,Pending
TXN0004669,2024-06-23 00:00:00,D009,R001,Software,176999.15,163645.96,128130.07,107010.43,150,Cancelled
TXN0004670,2026-06-17 00:00:00,D008,R004,Consulting,143172.37,126511.71,72239.1,95225.46,96,Cancelled
TXN0004671,2024-11-23 00:00:00,D009,R001,Services,153371.01,174220.07,70359.84,59425.7,110,Completed
TXN0004672,2025-10-19 00:00:00,D008,R004,Support,72739.84,74123.19,60842.26,70696.2,12,Completed
TXN0004673,2025-06-07 00:00:00,D009,R001,Services,91800.5,92446.14,102992.93,101627.21,96,Cancelled
TXN0004674,2025-11-01 00:00:00,D002,R002,Consulting,123363.16,129029.9,62500.84,76125.81,117,Completed
TXN0004675,2025-05-05 00:00:00,D009,R001,Hardware,161262.55,160570.01,142518.0,148698.4,68,Cancelled
TXN0004676,2024-11-30 00:00:00,D010,R002,Subscription,189811.52,183328.48,107784.8,112803.21,77,Completed
TXN0004677,2024-07-12 00:00:00,D007,R004,Services,125720.03,98878.05,75355.0,78288.38,124,Pending
TXN0004678,2025-11-07 00:00:00,D006,R003,Software,197786.9,196769.23,126832.94,119093.2,143,Completed
TXN0004679,2025-03-02 00:00:00,D007,R004,Consulting,122306.62,125240.27,77799.63,107256.09,6,Completed
TXN0004680,2025-11-29 00:00:00,D001,R001,Subscription,183878.85,203143.91,97959.16,112857.78,57,Completed
TXN0004681,2026-05-30 00:00:00,D008,R004,Consulting,125039.32,135505.91,83724.38,89481.1,156,Cancelled
TXN0004682,2026-01-29 00:00:00,D004,R001,Software,202551.77,224055.75,127346.93,90648.82,0,Completed
TXN0004683,2026-01-29 00:00:00,D006,R003,Subscription,197960.17,214618.97,94939.13,102983.67,81,Pending
TXN0004684,2026-08-14 00:00:00,,R002,Software,167382.84,219258.98,136370.28,157380.51,53,Completed
TXN0004685,2024-09-13 00:00:00,D009,R001,Consulting,149774.17,163200.7,107468.02,106615.81,7,Pending
TXN0004686,2024-12-07 00:00:00,D004,R001,Support,93092.09,90697.41,53984.61,56470.71,128,Pending
TXN0004687,2024-08-25 00:00:00,D008,R004,Support,84318.22,92137.5,61449.21,70064.2,35,Cancelled
TXN0004688,2026-09-11 00:00:00,D005,R002,Services,125516.22,117810.96,73650.25,83623.17,172,Cancelled
TXN0004689,2024-05-05 00:00:00,D007,R004,Subscription,167362.97,160549.96,80694.03,73297.21,7,Pending
TXN0004690,2024-10-16 00:00:00,D002,R002,Software,117020.72,,111591.48,108961.27,76,Completed
TXN0004691,2026-09-28 00:00:00,D004,R001,Hardware,263291.63,269563.6,113202.98,100885.97,60,Completed
TXN0004692,2026-07-04 00:00:00,D006,R003,Consulting,173225.73,176464.99,66201.64,,125,Completed
TXN0004693,2026-05-24 00:00:00,D010,R002,Support,74145.55,80869.0,36790.0,37321.61,35,Cancelled
TXN0004694,2026-02-09 00:00:00,D010,R002,Software,204716.78,240108.56,87618.25,84715.32,98,Cancelled
TXN0004695,2026-04-04 00:00:00,D007,R004,Consulting,134344.15,143009.33,67667.2,71751.9,121,Pending
TXN0004696,2025-04-25 00:00:00,D005,R006,Subscription,131234.65,138035.47,70530.68,54102.83,54,Completed
TXN0004697,2024-11-26 00:00:00,D005,R006,Services,144657.79,148910.86,101191.33,103382.46,77,Completed
TXN0004698,2025-02-05 00:00:00,D007,R004,Hardware,219471.48,248374.3,98639.75,111282.41,122,Cancelled
TXN0004699,2024/09/17,D004,R001,Services,135979.46,131364.68,,63949.47,27,Cancelled
TXN0004700,2024-01-28 00:00:00,D002,R002,Services,174534.13,168447.58,106313.86,102669.63,122,Completed
TXN0004701,2025-05-13 00:00:00,D006,R003,Consulting,71602.33,60671.72,70218.82,68143.83,112,Completed
TXN0004702,2024-08-22 00:00:00,D002,R002,Support,95771.84,101686.94,47160.76,59874.56,26,Completed
TXN0004703,2024-03-30 00:00:00,D001,R001,Software,136798.5,156716.14,139857.55,146128.72,22,Pending
TXN0004704,2026-10-29 00:00:00,D003,R003,Software,195897.37,192624.5,77709.49,72284.63,13,Completed
TXN0004705,2025-03-03 00:00:00,D007,R004,Subscription,169584.85,161502.6,91172.84,96261.78,176,Completed
TXN0004706,2026-07-22 00:00:00,D008,R004,Subscription,164191.15,165729.74,89795.55,84596.38,147,Completed
TXN0004707,2026-10-21 00:00:00,D004,R001,SUBSCRIPTION,164587.03,,86458.32,108963.94,57,Completed
TXN0004708,2025-01-17 00:00:00,D008,R004,Subscription,164535.11,190885.68,77314.28,82338.73,32,Completed
TXN0004709,2024-07-05 00:00:00,D010,R002,Subscription,183535.55,143146.69,69788.76,64592.86,69,Pending
TXN0004710,2026-10-31 00:00:00,D004,R001,Support,104250.51,112297.66,61572.81,64499.3,110,Pending
TXN0004711,2024-11-15 00:00:00,D005,R002,Services,144873.14,143091.07,83523.81,80915.28,10,Completed
TXN0004712,2024-10-11 00:00:00,D002,R002,Consulting,130896.31,153908.3,58695.07,51867.33,173,Pending
TXN0004713,2024-10-17 00:00:00,D007,R004,Subscription,180344.51,189903.37,86449.34,85356.82,84,Pending
TXN0004714,2024-12-06 00:00:00,D009,R001,Subscription,115893.94,108827.09,95402.9,128424.93,132,Completed
TXN0004715,2024-10-16 00:00:00,D005,R005,Support,84983.04,94909.93,55105.57,46528.32,10,Cancelled
TXN0004716,2025-09-14 00:00:00,D007,R004,Software,,189338.7,88424.8,123432.21,175,Pending
TXN0004717,2024-02-19 00:00:00,D001,R001,Subscription,146936.61,142699.64,70033.03,77704.26,148,Completed
TXN0004718,2026-10-11 00:00:00,D005,R002,Services,153721.73,167864.82,86550.31,76459.56,34,Pending
TXN0004719,2025-02-09 00:00:00,D004,R001,Support,91576.01,95592.56,47319.51,49412.05,65,Completed
TXN0004720,2026-02-20 00:00:00,D007,R004,Services,175638.36,171544.53,69583.44,80236.67,158,Completed
TXN0004721,2024-04-26 00:00:00,D001,R001,Software,220836.26,222727.58,96600.64,82761.34,14,Cancelled
TXN0004722,2025-04-25 00:00:00,D001,R001,Subscription,,176191.02,86976.67,83935.38,21,Cancelled
TXN0004723,2024-01-08 00:00:00,D008,R004,Support,115160.73,130446.65,70600.74,68557.61,84,Cancelled
TXN0004724,2025-04-17 00:00:00,D001,R001,Support,80186.44,100223.03,39825.78,44210.21,90,Completed
TXN0004725,2025-01-03 00:00:00,D002,R002,Subscription,147440.89,141448.36,80824.15,83417.55,164,Completed
TXN0004726,2025-06-21 00:00:00,D010,R002,Software,212052.87,199697.74,132671.1,148999.08,61,Pending
TXN0004727,2026-05-05 00:00:00,D007,R004,Services,108479.04,105123.4,65496.61,74872.02,105,Completed
TXN0004728,2026-11-14 00:00:00,D009,R001,Software,215012.13,248561.19,123705.82,143590.99,26,Completed
TXN0004729,2026-11-30 00:00:00,D003,R003, consulting ,129973.07,133367.88,75999.26,89006.92,22,Completed
TXN0004730,2025-06-09 00:00:00,D010,R002,Consulting,130563.06,149840.48,83434.79,83966.69,122,Completed
TXN0004731,2024-05-30 00:00:00,D006,R003,SERVICES,128496.92,167847.55,79733.34,77010.65,27,Completed
TXN0004732,2025-05-15 00:00:00,D006,R003,Services,195585.72,247657.92,92703.65,100477.08,7,Cancelled
TXN0004733,2026-07-06 00:00:00,D007,R004,Services,162559.93,146138.27,102048.06,99049.56,163,Cancelled
TXN0004734,2024-09-12 00:00:00,,R002,Software,234017.66,194376.05,148632.21,130837.66,83,Completed
TXN0004735,2026-04-15 00:00:00,D007,R004,Consulting,117127.07,122816.96,86028.23,93744.49,96,Completed
TXN0004736,2026-05-24 00:00:00,D002,R002,Consulting,143726.97,145838.67,75424.95,61954.91,127,Completed
TXN0004737,2024-09-13 00:00:00,D009,R001,Consulting,121558.61,123199.71,65956.66,73722.1,173,Cancelled
TXN0004738,2026-04-17 00:00:00,D009,R001,Services,180262.02,162988.8,61869.71,65664.23,65,Pending
TXN0004739,2026-01-02 00:00:00,D009,R001,Support,94136.78,76601.57,57017.55,59938.02,11,Completed
TXN0004740,2024-11-26 00:00:00,D007,R004,Support,93164.84,93889.61,54422.01,69906.78,122,Pending
TXN0004741,2026-05-20 00:00:00,D003,R003,Services,113478.46,115709.21,87094.79,102929.13,115,Pending
TXN0004742,2026-11-20 00:00:00,D008,R004,Support,84571.1,95390.18,61288.96,52849.56,7,Cancelled
TXN0004743,2024-06-24 00:00:00,D004,R001,Consulting,89759.03,104599.54,82226.83,92243.61,106,Completed
TXN0004744,2024-01-02 00:00:00,D003,R003,Support,105647.57,115136.39,63736.46,55053.87,123,Completed
TXN0004745,2024-08-05 00:00:00,D010,R002,Hardware,,136668.53,157391.43,174686.75,39,Completed
TXN0004746,2026-08-10 00:00:00,D006,R003,Consulting,102730.06,104445.62,54156.79,59332.15,43,Pending
TXN0004747,2026-02-17 00:00:00,D006,R003,Consulting,118394.09,123411.62,67872.65,80243.74,80,Completed
TXN0004748,2026-01-26 00:00:00,D009,R001,Subscription,133541.22,172609.7,98086.71,102505.99,141,Completed
TXN0004749,2025-08-18 00:00:00,D006,R005,Support,85102.93,90491.57,75460.48,87963.45,36,Pending
TXN0004750,2025-11-06 00:00:00,D002,R002,Consulting,143603.78,139846.88,81092.93,110845.72,128,Cancelled
TXN0004751,2024-10-11 00:00:00,D010,R002,Software,187977.15,164107.07,145445.17,168587.17,156,Completed
TXN0004752,2026-12-30 00:00:00,D007,R004,Software,184322.89,216724.9,88873.59,113365.1,141,Pending
TXN0004753,2026-12-12 00:00:00,D002,R002,Hardware,202267.47,169722.82,133619.27,144756.97,114,Completed
TXN0004754,2024-03-30 00:00:00,D001,R001,Hardware,211650.52,206094.21,167742.47,145271.96,6,Cancelled
TXN0004755,2025-01-05 00:00:00,D003,R003,Subscription,207668.39,204291.34,66232.96,72166.27,138,Pending
TXN0004756,2025-12-16 00:00:00,D009,R001,Consulting,141962.74,149629.07,73672.52,46962.12,168,Pending
